file,category,poc_name,cve_id,protocol,grade,attack_input,execution_path,observable_result,safety_gate,is_recon,missing,validation_tier,detection_confidence,execution_safety,evidence_basis,exp_capability,professional_grade,not_native_exp
pocs/advanced/01_OTA_MITM_Interception.py,advanced,OTA MITM Interception,CWE-295,rf,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['metadata'],supported_harness,PASSIVE:supported_harness,True
pocs/advanced/02_RF_Keyfob_Replay.py,advanced,RF Keyfob Replay,CVE-2022-27254,rf,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/advanced/03_GPS_Spoofing.py,advanced,GPS Spoofing,CWE-345,rf,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['crash_observed'],supported_harness,PASSIVE:supported_harness,True
pocs/advanced/04_TPMS_Signal_Spoofing.py,advanced,TPMS Signal Spoofing,CWE-345,rf,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/advanced/05_V2X_BSM_Injection.py,advanced,V2X BSM Injection,CWE-345,rf,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/advanced/06_FW_Update_TOCTOU.py,advanced,FW Update TOCTOU,CWE-367,rf,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['crash_observed'],supported_harness,PASSIVE:supported_harness,True
pocs/advanced/07_QNX_Unsigned_Firmware.py,advanced,QNX Unsigned Firmware,CWE-347,rf,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['metadata'],supported_harness,PASSIVE:supported_harness,True
pocs/advanced/08_USB_Unsigned_Update.py,advanced,USB Unsigned Update,CWE-347,rf,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/advanced/09_File_ACL_Permission_Audit.py,advanced,检测已连接的 Android 设备上若干敏感文件或接口的权限问题...,CWE-732,local,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/advanced/10_SELinux_Policy_Audit.py,advanced,检测设备是否启用安全SELinux状态...,CWE-284,local,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/advanced/11_Stack_Canary_Hardening_Audit.py,advanced,检测已连接设备是否启用栈保护机制...,CWE-693,local,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/advanced/12_ASLR_Address_Space_Audit.py,advanced,检测设备是否启用了地址空间布局随机化（ASLR）...,CWE-693,local,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/advanced/13_Android_Zygote_Command_Injection_Audit.py,advanced,检测设备是否存在Zygote进程命令注入漏洞（CVE-2024-31317）...,CVE-2024-31317,local,EXP_READY,True,True,True,True,False,,AUTO_EXP,100,destructive_lab_only,"['authenticated_config', 'crash_observed']",native_verified,AUTO_EXP:native_verified,False
pocs/advanced/14_SELinux_Runtime_Enforcement_Audit.py,advanced,检测SELinux宽容设备是否存在敏感数据泄露风险...,CWE-284,local,EXP_READY,True,True,True,True,False,,AUTO_EXP,100,destructive_lab_only,"['authenticated_config', 'crash_observed']",native_verified,AUTO_EXP:native_verified,False
pocs/advanced/15_System_Directory_Protection_Audit.py,advanced,检测设备dm_verity系统分区完整性验证是否开启...,CWE-353,local,EXP_READY,True,True,True,True,False,,AUTO_EXP,100,destructive_lab_only,"['authenticated_config', 'crash_observed']",native_verified,AUTO_EXP:native_verified,False
pocs/advanced/16_ProcFS_Hidepid_Audit.py,advanced,检测设备是否存在procfs进程信息泄露漏洞...,CWE-200,local,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/advanced/17_QNX_Kernel_Null_Deref_DoS_Audit.py,advanced,CVE-2025-8090 空指针引用/DoS Active Validation,CVE-2025-8090,local,EXP_READY,True,True,True,True,False,,LAB_EXP,90,destructive_lab_only,"['crash_observed', 'inventory', 'manual_confirmation']",supported_harness,LAB_EXP:supported_harness,True
pocs/advanced/18_QNX_PCX_Codec_OOB_Write_RCE_DoS_Audit.py,advanced,CVE-2025-2474 越界写/RCE或DoS Active Validation,CVE-2025-2474,local,EXP_READY,True,True,True,True,False,,LAB_EXP,90,destructive_lab_only,"['crash_observed', 'inventory', 'manual_confirmation']",supported_harness,LAB_EXP:supported_harness,True
pocs/advanced/19_QNX_SGI_Codec_Input_Validation_RCE_DoS_Audit.py,advanced,CVE-2024-35213 输入校验/RCE或DoS Active Validation,CVE-2024-35213,local,EXP_READY,True,True,True,True,False,,LAB_EXP,90,destructive_lab_only,"['crash_observed', 'inventory', 'manual_confirmation']",supported_harness,LAB_EXP:supported_harness,True
pocs/advanced/20_QNX_Network_Stack_Null_Deref_DoS_Audit.py,advanced,CVE-2024-35215 空指针/DoS Active Validation,CVE-2024-35215,local,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/advanced/21_QNX_TIFF_Codec_OOB_Read_Info_Leak_Audit.py,advanced,CVE-2024-48855 越界读/信息泄露 Active Validation,CVE-2024-48855,local,EXP_READY,True,True,True,True,False,,LAB_EXP,90,destructive_lab_only,"['crash_observed', 'inventory', 'manual_confirmation']",supported_harness,LAB_EXP:supported_harness,True
pocs/advanced/22_QNX_PCX_Codec_OOB_Write_RCE_DoS_Audit.py,advanced,CVE-2024-48856 越界写/RCE或DoS Active Validation,CVE-2024-48856,local,EXP_READY,True,True,True,True,False,,LAB_EXP,90,destructive_lab_only,"['crash_observed', 'inventory', 'manual_confirmation']",supported_harness,LAB_EXP:supported_harness,True
pocs/advanced/23_QNX_PCX_Codec_Null_Deref_DoS_Audit.py,advanced,CVE-2024-48857 空指针/DoS Active Validation,CVE-2024-48857,local,EXP_READY,True,True,True,True,False,,LAB_EXP,90,destructive_lab_only,"['inventory', 'manual_confirmation']",supported_harness,LAB_EXP:supported_harness,True
pocs/advanced/24_QNX_PCX_Codec_Input_Validation_DoS_Audit.py,advanced,CVE-2024-48858 输入校验/DoS Active Validation,CVE-2024-48858,local,EXP_READY,True,True,True,True,False,,LAB_EXP,90,destructive_lab_only,"['crash_observed', 'inventory', 'manual_confirmation']",supported_harness,LAB_EXP:supported_harness,True
pocs/advanced/25_QNX_Calloc_Integer_Overflow_RCE_DoS_Audit.py,advanced,CVE-2021-22156 整数溢出/RCE或DoS Active Validation,CVE-2021-22156,local,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/advanced/26_QNX_Kernel_Privilege_Escalation_Audit.py,advanced,CVE-2021-32025 权限提升 Active Validation,CVE-2021-32025,local,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,"['crash_observed', 'inventory']",supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/advanced/28_QNX_GOT_PLT_Memory_Protection_Bypass_Audit.py,advanced,CVE-2017-3893 内存保护绕过 Active Validation,CVE-2017-3893,local,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,"['authenticated_config', 'inventory']",supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/advanced/29_XZ_LibLZMA_Supply_Chain_Backdoor_Audit.py,advanced,CVE-2024-3094 供应链后门 Active Validation,CVE-2024-3094,local,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,['inventory'],supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/advanced/30_Glibc_Iconv_Buffer_Overflow_Audit.py,advanced,CVE-2024-2961 缓冲区溢出 Active Validation,CVE-2024-2961,local,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,"['authenticated_config', 'crash_observed', 'inventory']",supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/advanced/36_Nissan_Bosch_IVI_Module_Signature_Verification_Audit.py,advanced,CVE-2025-32060 签名校验缺失 Active Validation,CVE-2025-32060,local,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['inventory'],supported_harness,PASSIVE:supported_harness,True
pocs/advanced/37_Linux_Kernel_Copy_Fail_LPE_Audit.py,advanced,Linux Kernel Copy Fail LPE Audit,CVE-2026-31431,local,EXP_READY,True,True,True,True,False,,ACTIVE_PROBE,70,low_impact,"['authenticated_config', 'inventory']",supported_harness,ACTIVE_PROBE:supported_harness,True
pocs/application/01_AirPlay_AirBorne_UAF.py,application,AirPlay AirBorne UAF,CVE-2025-24252,unknown,EXP_READY,True,True,True,True,False,,AUTO_EXP,100,destructive_lab_only,"['crafted_payload', 'crash_observed']",native_verified,AUTO_EXP:native_verified,False
pocs/application/02_IVI_USB_SQLi.py,application,IVI USB SQLi,CVE-2024-8355,unknown,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/03_CarPlay_Stack_Overflow.py,application,CarPlay Stack Overflow,"CVE-2024-23923,CVE-2025-8474",unknown,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/04_HiQnet_Stack_Overflow_TCP.py,application,HiQnet Stack Overflow TCP,CVE-2021-23906,unknown,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed', 'inventory']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/05_HiQnet_Heap_Overflow_UDP.py,application,HiQnet Heap Overflow UDP,CVE-2021-23906,unknown,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['crash_observed'],supported_harness,PASSIVE:supported_harness,True
pocs/application/06_WebView_File_Exfil.py,application,WebView File Exfil,CWE-200,unknown,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['metadata'],supported_harness,PASSIVE:supported_harness,True
pocs/application/07_Filename_Command_Injection.py,application,Filename Command Injection,CWE-78,unknown,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['crash_observed'],supported_harness,PASSIVE:supported_harness,True
pocs/application/08_USB_Path_Injection.py,application,USB Path Injection,CWE-22,unknown,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,"['crash_observed', 'inventory']",supported_harness,PASSIVE:supported_harness,True
pocs/application/09_IVI_DevMode_Bypass.py,application,IVI DevMode Bypass,CVE-2025-32063,unknown,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['inventory'],supported_harness,PASSIVE:supported_harness,True
pocs/application/10_Wireless_Dongle_Auth_Bypass.py,application,Wireless Dongle Auth Bypass,CVE-2025-2765,unknown,EXP_READY,True,True,True,True,False,,PASSIVE,60,safe,['metadata'],supported_harness,PASSIVE:supported_harness,True
pocs/application/11_RTSP_CarPlay_DoS.py,application,RTSP CarPlay DoS,CVE-2023-28898,tcp,EXP_READY,True,True,True,True,False,,AUTO_EXP,100,destructive_lab_only,"['authenticated_config', 'crafted_payload', 'crash_observed', 'inventory', 'protocol_probe']",native_verified,AUTO_EXP:native_verified,False
pocs/application/12_UPnP_AVTransport_Media_Inject.py,application,UPnP AVTransport Media Inject,CWE-306,unknown,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crafted_payload', 'inventory', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/13_Mirror_Hijack.py,application,Mirror Hijack,CWE-306,unknown,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crafted_payload', 'inventory', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/14_LGE_Cinemo_MediaInjection.py,application,LGE Cinemo Media Injection,CWE-306,unknown,EXP_READY,True,True,True,True,False,,AUTO_EXP,100,destructive_lab_only,"['authenticated_config', 'crafted_payload', 'crash_observed', 'inventory', 'protocol_probe']",native_verified,AUTO_EXP:native_verified,False
pocs/application/15_Android_Cleartext_HTTP_Audit.py,application,检测设备app是否允许不安全的明文通信...,CWE-319,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/16_Android_Debuggable_App_Audit.py,application,检测设备app是否允许不安全的动态调试...,CWE-489,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/17_Android_AllowBackup_Audit.py,application,检测设备app是否允许不安全的应用数据备份和还原...,CWE-530,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/18_Android_Install_Ask_Audit.py,application,检测设备是否允许未经警告的第三方app安装...,CWE-284,android,EXP_READY,True,True,True,True,False,,AUTO_EXP,100,destructive_lab_only,"['authenticated_config', 'crash_observed', 'protocol_probe']",native_verified,AUTO_EXP:native_verified,False
pocs/application/19_Android_StrandHogg_Task_Hijack_Audit.py,application,检测设备app是否存在StrandHogg/Task Hijacking风险（CWE-1021）...,CWE-1021,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/20_Android_Exported_Activity_Audit.py,application,检测设备app是否存在不安全的Activity（及 activity-alias）导出（存在暴露风险）...,CWE-926,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/21_Android_Exported_Service_Audit.py,application,检测设备app是否存在不安全的Service导出（存在暴露风险）...,CWE-926,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/22_Android_Exported_Provider_Audit.py,application,检测设备app是否存在不安全的ContentProvider导出（存在暴露风险）...,CWE-926,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'inventory', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/23_Android_Exported_Broadcast_Audit.py,application,检测设备app是否存在不安全的BroadcastReceiver导出（存在暴露风险）...,CWE-926,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/24_Android_Scheme_URL_Export_Audit.py,application,检测设备app是否存在不安全的URL Scheme导出（存在暴露风险）...,CWE-939,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/25_LibUPnP_Version_Audit.py,application,检测系统或app是否使用了不安全的libupnp.so库（CVE-2016-8863）...,CVE-2016-8863,upnp,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/26_LibAVFormat_Version_Audit.py,application,检测系统或app是否使用了不安全的libavformat.so库-v1（CVE-2016-1897）...,CVE-2016-1897,http,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/27_LibAVFormat_Secondary_Version_Audit.py,application,检测系统或app是否使用了不安全的libavformat.so库-v2（CVE-2016-1898）...,CVE-2016-1898,http,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/28_LibPNG_Version_Audit.py,application,检测系统或app是否使用了不安全的libpng.so库（CVE-2004-0597）...,CVE-2004-0597,native,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/29_OpenSSL_Version_Audit.py,application,检测系统或app是否使用了不安全的openssl（CVE-2016_6309）...,CVE-2016-6309,tls,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/30_Android_SDCard_Access_Audit.py,application,检测设备app是否使用了不安全的外部数据存储...,CWE-922,android,EXP_READY,True,True,True,True,False,,REMOTE_ACTIVE,95,intrusive,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",native_verified,REMOTE_ACTIVE:native_verified,False
pocs/application/31_Android_WebView_Java_Bridge_Audit.py,application,检测设备app是否使用了不安全的Webview本地Java接口...,CWE-749,android,EXP_READY,True,True,True,True,False,,REMOTE_ACTIVE,95,intrusive,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",native_verified,REMOTE_ACTIVE:native_verified,False
pocs/application/32_Android_WebView_RCE_Surface_Audit.py,application,检测设备app是否使用了不安全的Webview代码加载接口...,CWE-829,android,EXP_READY,True,True,True,True,False,,REMOTE_ACTIVE,95,intrusive,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",native_verified,REMOTE_ACTIVE:native_verified,False
pocs/application/33_Android_WebView_File_Access_Audit.py,application,检测设备app是否使用了不安全的Webview文件访问接口...,CWE-22,android,EXP_READY,True,True,True,True,False,,REMOTE_ACTIVE,95,intrusive,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",native_verified,REMOTE_ACTIVE:native_verified,False
pocs/application/34_Android_OpenFile_ReadWrite_Audit.py,application,检测设备app是否使用了不安全的文件全局可读写访问接口...,CWE-732,android,EXP_READY,True,True,True,True,False,,REMOTE_ACTIVE,95,intrusive,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",native_verified,REMOTE_ACTIVE:native_verified,False
pocs/application/35_Android_OpenFile_Write_Audit.py,application,检测设备app是否使用了不安全的文件全局可写访问接口...,CWE-732,android,EXP_READY,True,True,True,True,False,,REMOTE_ACTIVE,95,intrusive,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",native_verified,REMOTE_ACTIVE:native_verified,False
pocs/application/36_Android_SharedPrefs_Read_Audit.py,application,检测设备app是否使用了不安全的数据库全局可读访问接口...,CWE-732,android,EXP_READY,True,True,True,True,False,,REMOTE_ACTIVE,95,intrusive,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",native_verified,REMOTE_ACTIVE:native_verified,False
pocs/application/37_Android_SharedPrefs_Write_Audit.py,application,检测设备app是否使用了不安全的数据库全局可写访问接口...,CWE-732,android,EXP_READY,True,True,True,True,False,,REMOTE_ACTIVE,95,intrusive,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",native_verified,REMOTE_ACTIVE:native_verified,False
pocs/application/38_Weak_AES_Mode_Audit.py,application,检测设备app是否使用了不安全的加密算法配置（ECB、NO/PKCS5 Padding）...,CWE-327,crypto,EXP_READY,True,True,True,True,False,,REMOTE_ACTIVE,95,intrusive,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",native_verified,REMOTE_ACTIVE:native_verified,False
pocs/application/39_Weak_Randomness_Audit.py,application,检测设备app是否使用了不安全的伪随机数生成...,CWE-338,crypto,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/40_BYD_Public_Log_Exposure_Audit.py,application,检测设备是否存在系统日志泄露漏洞（CVE-2024-54728）...,CVE-2024-54728,local,EXP_READY,True,True,True,True,False,,REMOTE_ACTIVE,95,intrusive,"['authenticated_config', 'crash_observed', 'protocol_probe']",native_verified,REMOTE_ACTIVE:native_verified,False
pocs/application/41_USB_Input_Injection_Audit.py,application,检测设备是否存在USB伪装命令注入漏洞...,CWE-20,usb,EXP_READY,True,True,True,True,False,,AUTO_EXP,100,destructive_lab_only,"['authenticated_config', 'crash_observed']",native_verified,AUTO_EXP:native_verified,False
pocs/application/42_Android_Database_Export_Audit.py,application,检测设备是否存在数据库泄露风险...,CWE-200,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/43_Android_Syslog_Exposure_Audit.py,application,检测设备是否存在系统日志泄露风险...,CWE-532,local,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/44_LibJPEG_Version_Audit.py,application,检测系统或app是否使用了不安全的libjpeg-turbo.so库（CVE-2018-1152）...,CVE-2018-1152,native,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,"['authenticated_config', 'crash_observed', 'inventory', 'protocol_probe']",supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/45_Android_WebView_Remote_URL_Audit.py,application,WebView 远程 URL 加载受控检测,CWE-829,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/46_Android_WebView_JavaScript_Audit.py,application,WebView JavaScript 启用风险检测,CWE-749,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/47_Android_WebView_Mixed_Content_Audit.py,application,WebView MixedContent 兼容模式检测,CWE-319,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/48_Android_SQLite_Plaintext_Audit.py,application,SQLite 明文敏感数据存储检测,CWE-312,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/49_Android_SQLite_Injection_Pattern_Audit.py,application,SQL 拼接注入风险模式检测,CWE-89,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/50_Android_Sensitive_File_Storage_Audit.py,application,应用本地敏感文件存储检测,CWE-922,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/51_Android_Activity_Intent_Filter_Audit.py,application,Exported Activity Intent-Filter 风险检测,CWE-926,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/52_Android_Service_Permission_Audit.py,application,Exported Service 缺少权限保护检测,CWE-926,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/53_Android_Receiver_Permission_Audit.py,application,Exported Receiver 缺少权限保护检测,CWE-926,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/54_Android_Provider_URI_Grant_Audit.py,application,Provider 导出与 grantUriPermissions 风险检测,CWE-926,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/55_Android_Sensitive_Debug_Log_Audit.py,application,调试日志敏感信息泄露检测,CWE-532,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/56_Android_Hardcoded_Debug_Endpoint_Audit.py,application,硬编码调试接口与测试域名检测,CWE-489,android,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/57_Weak_Crypto_ECB_Audit.py,application,弱加密 ECB/静态 IV 使用检测,CWE-327,crypto,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/58_Weak_Random_Seed_Audit.py,application,伪随机数固定种子风险检测,CWE-337,crypto,EXP_READY,True,True,True,True,False,,AUTHENTICATED_CONFIG,75,safe,['authenticated_config'],supported_harness,AUTHENTICATED_CONFIG:supported_harness,True
pocs/application/59_AirPlay_SDK_Memory_Corruption_Audit.py,application,CVE-2024-23204 内存破坏/协议缺陷 Active Validation,CVE-2024-23204,airplay,EXP_READY,True,True,True,True,False,,LAB_EXP,85,destructive_lab_only,"['authenticated_config', 'inventory', 'protocol_probe']",supported_harness,LAB_EXP:supported_harness,True
pocs/application/60_AirPlay_SDK_Access_Control_Audit.py,application,CVE-2024-23205 认证/访问控制缺陷 Active Validation,CVE-2024-23205,airplay,EXP_READY,True,True,True,True,False,,LAB_EXP,85,destructive_lab_only,"['inventory', 'protocol_probe']",supported_harness,LAB_EXP:supported_harness,True
pocs/application/61_AirPlay_SDK_AirBorne_Exposure_Audit.py,application,CVE-2025-24132 AirBorne系列漏洞 Active Validation,CVE-2025-24132,airplay,EXP_READY,True,True,True,True,False,,LAB_EXP,85,destructive_lab_only,"['inventory', 'protocol_probe']",supported_harness,LAB_EXP:supported_harness,True
pocs/application/63_AirPlay_SDK_AirBorne_Exposure_Audit.py,application,CVE-2025-24271 AirBorne系列漏洞 Active Validation,CVE-2025-24271,airplay,EXP_READY,True,True,True,True,False,,LAB_EXP,85,destructive_lab_only,"['inventory', 'protocol_probe']",supported_harness,LAB_EXP:supported_harness,True
pocs/application/64_LibWebP_Decoder_Heap_Overflow_RCE_Audit.py,application,CVE-2023-4863 堆溢出/RCE Active Validation,CVE-2023-4863,http,EXP_READY,True,True,True,True,False,,LAB_EXP,90,intrusive,"['crash_observed', 'inventory', 'manual_confirmation']",supported_harness,LAB_EXP:supported_harness,True
